CustomerID,Age,MonthlyCharges,Tenure,InternetService,Contract,Churn
79885,40,74,30,Fiber optic,Month-to-month,No
79886,33,31,30,DSL,Month-to-month,Yes
79887,28,21,56,No,Two year,Yes
79888,26,54,55,DSL,One year,Yes
79889,19,94,36,DSL,One year,Yes
79890,35,46,38,Fiber optic,Two year,No
79891,30,77,24,No,One year,No
79892,62,38,8,No,One year,No
79893,25,39,51,No,One year,Yes
79894,27,94,45,Fiber optic,Two year,Yes
79895,44,47,1,No,One year,No
79896,34,36,3,DSL,Two year,No
79897,41,31,44,DSL,One year,Yes
79898,38,88,9,DSL,Month-to-month,No
79899,18,58,56,DSL,Two year,Yes
79900,33,45,63,No,Month-to-month,Yes
79901,60,95,68,Fiber optic,Two year,Yes
79902,50,85,59,Fiber optic,Two year,Yes
79903,23,90,7,Fiber optic,Month-to-month,Yes
79904,29,31,9,No,One year,No
79905,49,94,66,Fiber optic,One year,No
79906,65,43,64,Fiber optic,Month-to-month,Yes
79907,28,95,2,Fiber optic,Two year,No
79908,35,83,67,DSL,Month-to-month,No
79909,19,64,63,Fiber optic,Month-to-month,No
79910,49,47,60,No,Two year,No
79911,66,56,47,DSL,Two year,No
79912,66,84,40,No,Month-to-month,Yes
79913,37,89,69,No,Month-to-month,Yes
79914,38,23,60,No,One year,Yes
79915,53,77,38,DSL,One year,Yes
79916,55,61,54,Fiber optic,One year,No
79917,44,81,1,No,Month-to-month,No
79918,64,32,59,No,One year,No
79919,28,38,37,No,One year,No
79920,35,80,16,DSL,Two year,Yes
79921,34,25,18,Fiber optic,Month-to-month,Yes
79922,51,37,7,No,Two year,No
79923,62,22,19,Fiber optic,Two year,No
79924,43,59,23,Fiber optic,Month-to-month,Yes
79925,23,53,69,No,Two year,No
79926,60,89,21,DSL,Two year,Yes
79927,47,53,32,DSL,Two year,No
79928,69,64,20,DSL,Two year,Yes
79929,56,85,11,DSL,Two year,No
79930,67,98,7,No,Month-to-month,Yes
79931,49,62,53,DSL,Two year,No
79932,34,71,20,No,Month-to-month,No
79933,30,21,49,No,One year,No
79934,63,27,15,DSL,Month-to-month,No
79935,58,23,41,Fiber optic,Month-to-month,No
79936,30,84,2,Fiber optic,Two year,Yes
79937,23,78,18,Fiber optic,Month-to-month,Yes
79938,39,84,72,Fiber optic,One year,No
79939,50,48,48,DSL,One year,No
79940,50,63,56,DSL,One year,No
79941,21,57,64,No,One year,No
79942,31,37,37,Fiber optic,One year,No
79943,67,95,37,Fiber optic,Month-to-month,Yes
79944,65,30,54,DSL,Month-to-month,No
79945,52,24,10,DSL,Month-to-month,Yes
79946,44,80,17,No,Month-to-month,Yes
79947,23,26,39,DSL,One year,Yes
79948,18,78,14,No,Month-to-month,Yes
79949,60,72,22,DSL,Month-to-month,No
79950,45,56,9,Fiber optic,Two year,No
79951,46,80,62,No,One year,Yes
79952,49,54,55,Fiber optic,One year,Yes
79953,45,52,51,Fiber optic,Two year,No
79954,44,92,21,No,Two year,Yes
79955,27,36,2,DSL,Two year,Yes
79956,35,79,7,DSL,Two year,No
79957,21,66,32,Fiber optic,Two year,Yes
79958,55,86,4,DSL,Month-to-month,No
79959,68,36,16,No,Month-to-month,Yes
79960,58,96,28,Fiber optic,One year,No
79961,59,22,18,DSL,One year,No
79962,69,56,17,Fiber optic,Two year,No
79963,49,65,16,Fiber optic,One year,No
79964,22,89,16,Fiber optic,Two year,Yes
79965,39,53,67,DSL,Two year,No
79966,65,58,23,Fiber optic,Month-to-month,Yes
79967,39,97,58,DSL,Month-to-month,Yes
79968,19,31,25,Fiber optic,One year,Yes
79969,58,47,49,Fiber optic,One year,Yes
79970,60,58,62,DSL,Two year,No
79971,51,85,22,Fiber optic,Month-to-month,No
79972,67,58,50,DSL,One year,No
79973,19,57,67,Fiber optic,One year,No
79974,63,75,4,Fiber optic,Two year,No
79975,53,53,35,Fiber optic,Month-to-month,Yes
79976,57,47,35,Fiber optic,One year,No
79977,25,81,34,Fiber optic,Two year,Yes
79978,50,65,14,No,Month-to-month,No
79979,50,46,38,Fiber optic,Two year,Yes
79980,21,92,54,No,Two year,No
79981,35,91,25,DSL,Month-to-month,No
79982,36,71,36,Fiber optic,Two year,No
79983,27,21,67,Fiber optic,Month-to-month,No
79984,67,55,25,Fiber optic,Month-to-month,Yes
79985,59,97,72,No,One year,No
79986,58,42,3,No,Two year,Yes
79987,47,20,44,DSL,Two year,No
79988,39,84,44,No,Two year,No
79989,56,86,23,No,One year,Yes
79990,55,47,14,No,Two year,No
79991,18,99,63,DSL,Two year,No
79992,47,51,23,DSL,One year,Yes
79993,22,42,6,DSL,One year,No
79994,68,66,59,No,Month-to-month,No
79995,64,66,23,Fiber optic,One year,Yes
79996,43,65,42,Fiber optic,Two year,No
79997,63,52,36,Fiber optic,Month-to-month,Yes
79998,48,61,63,Fiber optic,Two year,No
79999,56,57,28,DSL,Two year,No
80000,58,86,4,Fiber optic,Month-to-month,No
80001,29,53,65,Fiber optic,Month-to-month,No
80002,34,68,56,Fiber optic,Month-to-month,Yes
80003,35,47,23,No,Two year,Yes
80004,19,27,70,Fiber optic,One year,No
80005,66,68,42,DSL,One year,No
80006,41,92,20,DSL,One year,No
80007,45,24,2,No,Two year,No
80008,69,50,44,DSL,Two year,No
80009,56,72,21,Fiber optic,One year,Yes
80010,27,54,4,Fiber optic,Two year,No
80011,64,77,56,No,Month-to-month,No
80012,50,24,1,DSL,Two year,No
80013,41,52,10,Fiber optic,One year,Yes
80014,28,32,12,Fiber optic,Month-to-month,Yes
80015,25,44,56,Fiber optic,Month-to-month,No
80016,44,43,1,DSL,Two year,No
80017,43,30,39,No,Month-to-month,Yes
80018,29,30,18,Fiber optic,Two year,Yes
80019,52,49,40,No,Month-to-month,No
80020,32,33,40,DSL,Month-to-month,No
80021,38,84,12,DSL,One year,Yes
80022,54,86,29,Fiber optic,One year,Yes
80023,47,44,67,No,One year,Yes
80024,22,44,16,DSL,Month-to-month,Yes
80025,34,70,49,Fiber optic,One year,No
80026,43,37,43,Fiber optic,Two year,No
80027,51,63,31,DSL,Month-to-month,Yes
80028,50,77,7,No,Two year,Yes
80029,35,73,12,No,Month-to-month,No
80030,42,53,41,No,Two year,Yes
80031,58,33,58,Fiber optic,Two year,No
80032,47,63,54,DSL,Month-to-month,No
80033,54,46,62,Fiber optic,Month-to-month,No
80034,37,83,14,No,One year,No
80035,62,62,34,No,One year,Yes
80036,19,21,49,No,Two year,Yes
80037,30,73,51,DSL,One year,No
80038,57,51,44,DSL,Month-to-month,Yes
80039,59,56,11,Fiber optic,Month-to-month,No
80040,37,53,12,Fiber optic,Two year,No
80041,23,52,57,No,Month-to-month,No
80042,28,43,33,Fiber optic,Month-to-month,No
80043,63,52,60,DSL,One year,Yes
80044,42,45,7,DSL,One year,No
80045,59,60,16,Fiber optic,One year,No
80046,27,60,35,DSL,Month-to-month,Yes
80047,48,78,19,DSL,Month-to-month,No
80048,60,25,18,No,Month-to-month,Yes
80049,21,76,25,No,Month-to-month,No
80050,42,36,60,Fiber optic,Two year,Yes
80051,45,35,11,DSL,Month-to-month,No
80052,41,63,62,No,One year,Yes
80053,52,43,71,No,Month-to-month,Yes
80054,58,88,49,Fiber optic,Month-to-month,No
80055,22,39,20,No,Month-to-month,Yes
80056,50,70,70,Fiber optic,Two year,Yes
80057,28,73,44,Fiber optic,Month-to-month,No
80058,25,47,19,No,One year,Yes
80059,38,75,18,No,Two year,No
80060,49,51,65,DSL,One year,No
80061,22,40,48,Fiber optic,One year,Yes
80062,51,80,55,No,Month-to-month,Yes
80063,26,95,53,No,Two year,No
80064,55,54,59,No,Month-to-month,No
80065,60,41,31,DSL,Month-to-month,Yes
80066,49,76,10,DSL,Month-to-month,Yes
80067,27,38,29,No,Month-to-month,No
80068,29,37,51,DSL,One year,No
80069,52,75,44,DSL,One year,No
80070,56,37,54,Fiber optic,Two year,Yes
80071,35,83,32,DSL,Month-to-month,No
80072,40,63,30,Fiber optic,One year,No
80073,29,80,48,DSL,Month-to-month,Yes
80074,48,66,64,Fiber optic,Month-to-month,Yes
80075,28,68,1,DSL,Month-to-month,Yes
80076,51,99,27,No,Two year,No
80077,44,78,13,Fiber optic,Two year,No
80078,38,75,68,Fiber optic,Two year,Yes
80079,27,68,14,Fiber optic,Two year,No
80080,30,28,10,Fiber optic,Month-to-month,No
80081,62,52,4,DSL,One year,Yes
80082,64,75,72,Fiber optic,Two year,Yes
80083,42,96,7,DSL,Two year,No
80084,30,94,30,DSL,Month-to-month,Yes
80085,58,49,30,No,Two year,Yes
80086,23,65,59,No,Month-to-month,Yes
80087,52,28,21,No,One year,No
80088,45,42,15,DSL,Two year,Yes
80089,37,23,19,DSL,Two year,Yes
80090,37,63,26,No,Two year,No
80091,58,60,38,No,Month-to-month,No
80092,21,65,10,DSL,One year,Yes
80093,37,46,28,Fiber optic,One year,Yes
80094,22,30,60,No,Month-to-month,No
80095,39,97,20,DSL,Two year,Yes
80096,41,39,54,DSL,One year,Yes
80097,61,50,60,Fiber optic,Month-to-month,Yes
80098,34,99,21,Fiber optic,Two year,Yes
80099,22,60,39,Fiber optic,Month-to-month,No
80100,43,67,67,No,Month-to-month,No
80101,53,38,69,DSL,Month-to-month,Yes
80102,25,90,5,Fiber optic,Two year,No
80103,26,71,37,DSL,Month-to-month,No
80104,34,35,1,DSL,Two year,Yes
80105,25,43,22,DSL,Month-to-month,No
80106,22,89,52,Fiber optic,Two year,No
80107,27,99,57,No,Two year,No
80108,67,58,70,Fiber optic,One year,No
80109,31,34,65,No,Two year,Yes
80110,44,23,36,No,Two year,Yes
80111,44,75,28,No,One year,Yes
80112,22,21,32,No,Two year,No
80113,32,97,68,No,One year,No
80114,45,41,42,DSL,One year,No
80115,22,85,50,DSL,Two year,Yes
80116,39,39,42,Fiber optic,One year,Yes
80117,29,23,46,DSL,One year,Yes
80118,59,67,60,No,Two year,Yes
80119,25,74,48,DSL,One year,Yes
80120,18,90,70,DSL,Month-to-month,Yes
80121,52,73,25,Fiber optic,Month-to-month,Yes
80122,33,43,35,DSL,One year,Yes
80123,47,30,65,Fiber optic,One year,Yes
80124,60,35,33,No,Two year,No
80125,58,84,68,DSL,Month-to-month,No
80126,27,32,53,No,Two year,No
80127,51,94,47,Fiber optic,Month-to-month,Yes
80128,69,25,46,Fiber optic,Month-to-month,No
80129,28,71,62,No,Month-to-month,Yes
80130,37,77,64,No,One year,No
80131,60,53,62,DSL,Month-to-month,Yes
80132,24,69,54,No,Month-to-month,Yes
80133,38,47,34,DSL,Month-to-month,No
80134,28,92,11,DSL,One year,Yes
80135,54,89,60,DSL,Two year,No
80136,40,79,62,No,One year,Yes
80137,61,77,40,Fiber optic,One year,Yes
80138,48,89,2,Fiber optic,Two year,No
80139,35,39,4,Fiber optic,One year,Yes
80140,41,59,45,No,Two year,No
80141,39,81,22,DSL,Month-to-month,Yes
80142,54,24,6,DSL,One year,Yes
80143,64,57,34,No,Month-to-month,Yes
80144,61,29,48,DSL,Month-to-month,No
80145,18,85,62,Fiber optic,Two year,No
80146,67,90,21,DSL,Month-to-month,Yes
80147,23,94,5,DSL,Two year,Yes
80148,55,84,19,No,One year,No
80149,46,97,3,Fiber optic,Two year,No
80150,60,25,37,No,Two year,Yes
80151,28,36,4,No,Month-to-month,No
80152,33,45,59,No,Two year,No
80153,23,26,28,DSL,Two year,Yes
80154,18,67,39,No,One year,Yes
80155,65,84,5,No,Month-to-month,No
80156,52,98,11,DSL,Month-to-month,Yes
80157,41,55,50,No,Two year,Yes
80158,55,89,55,DSL,One year,No
80159,20,38,47,No,One year,No
80160,68,25,35,Fiber optic,One year,Yes
80161,57,49,15,DSL,Month-to-month,Yes
80162,19,54,23,DSL,One year,No
80163,68,76,20,Fiber optic,Month-to-month,No
80164,32,36,72,No,Month-to-month,No
80165,39,99,67,Fiber optic,One year,Yes
80166,63,81,72,Fiber optic,Month-to-month,No
80167,63,29,34,DSL,Month-to-month,No
80168,21,37,37,No,Two year,Yes
80169,41,93,46,Fiber optic,One year,Yes
80170,36,23,57,Fiber optic,Month-to-month,Yes
80171,47,91,29,Fiber optic,Two year,No
80172,39,43,20,No,Two year,No
80173,56,83,36,Fiber optic,Month-to-month,No
80174,65,95,71,Fiber optic,Month-to-month,Yes
80175,57,61,27,Fiber optic,Two year,No
80176,44,46,69,DSL,Month-to-month,Yes
80177,32,76,64,No,One year,Yes
80178,69,57,41,Fiber optic,One year,No
80179,54,71,57,Fiber optic,Month-to-month,Yes
80180,18,35,69,DSL,Month-to-month,Yes
80181,29,66,63,No,Month-to-month,No
80182,26,60,69,DSL,Two year,Yes
80183,36,46,3,No,One year,Yes
80184,35,68,3,No,Two year,No
80185,56,45,71,Fiber optic,Month-to-month,No
80186,28,73,37,DSL,Month-to-month,No
80187,28,25,24,DSL,Two year,Yes
80188,47,20,33,No,Two year,No
80189,37,38,12,DSL,One year,Yes
80190,69,53,72,Fiber optic,Two year,No
80191,32,25,40,DSL,One year,Yes
80192,42,88,11,No,Two year,Yes
80193,66,58,63,DSL,Two year,No
80194,20,50,25,No,Two year,No
80195,60,58,54,DSL,Month-to-month,Yes
80196,43,26,56,No,One year,No
80197,62,24,71,No,One year,Yes
80198,45,47,61,DSL,Two year,Yes
80199,23,89,39,DSL,One year,Yes
80200,63,59,58,No,One year,No
80201,49,37,9,DSL,One year,Yes
80202,28,36,3,DSL,Month-to-month,Yes
80203,30,20,42,Fiber optic,One year,No
80204,34,38,50,No,Month-to-month,Yes
80205,63,24,21,DSL,One year,Yes
80206,63,93,45,Fiber optic,Two year,No
80207,53,93,16,No,Month-to-month,Yes
80208,47,79,14,No,Two year,No
80209,21,21,57,Fiber optic,Month-to-month,Yes
80210,31,30,51,Fiber optic,Two year,Yes
80211,63,23,20,DSL,Two year,No
80212,45,90,8,Fiber optic,One year,No
80213,24,98,11,No,One year,No
80214,33,42,44,Fiber optic,Two year,No
80215,31,54,46,Fiber optic,One year,No
80216,54,94,67,No,Month-to-month,No
80217,56,58,68,DSL,One year,Yes
80218,66,50,3,Fiber optic,Month-to-month,Yes
80219,44,21,30,Fiber optic,One year,Yes
80220,47,29,48,No,Month-to-month,Yes
80221,32,67,35,Fiber optic,Two year,Yes
80222,56,24,62,No,Two year,No
80223,59,95,8,Fiber optic,Month-to-month,Yes
80224,35,47,7,DSL,One year,Yes
80225,28,27,67,No,Month-to-month,No
80226,39,87,47,No,Two year,Yes
80227,63,28,9,Fiber optic,Month-to-month,Yes
80228,21,33,2,Fiber optic,Two year,No
80229,20,59,50,Fiber optic,One year,Yes
80230,41,28,55,No,One year,No
80231,31,28,66,DSL,Two year,Yes
80232,69,71,32,DSL,Two year,Yes
80233,20,60,43,Fiber optic,Month-to-month,Yes
80234,48,30,36,No,Month-to-month,Yes
80235,52,41,32,Fiber optic,Two year,Yes
80236,48,64,7,No,Two year,No
80237,69,46,34,DSL,One year,No
80238,29,25,72,DSL,Two year,Yes
80239,27,41,31,Fiber optic,One year,Yes
80240,37,45,63,Fiber optic,One year,Yes
80241,35,89,56,DSL,Month-to-month,No
80242,61,93,63,Fiber optic,Two year,Yes
80243,53,84,58,DSL,One year,Yes
80244,68,34,33,Fiber optic,One year,Yes
80245,36,95,12,Fiber optic,Two year,No
80246,34,35,5,No,Two year,Yes
80247,57,75,11,Fiber optic,One year,Yes
80248,28,67,28,DSL,Two year,No
80249,22,28,58,Fiber optic,Month-to-month,Yes
80250,54,76,72,Fiber optic,One year,No
80251,62,45,6,Fiber optic,Month-to-month,No
80252,53,48,19,Fiber optic,Two year,Yes
80253,62,84,20,No,Month-to-month,No
80254,65,63,68,Fiber optic,Month-to-month,No
80255,61,36,33,DSL,One year,No
80256,31,36,9,Fiber optic,Two year,Yes
80257,45,56,36,DSL,One year,No
80258,26,95,17,Fiber optic,Month-to-month,Yes
80259,55,30,8,Fiber optic,Two year,Yes
80260,46,47,35,DSL,Month-to-month,No
80261,42,85,38,No,Two year,Yes
80262,25,76,56,No,Two year,No
80263,65,39,44,DSL,Two year,Yes
80264,36,39,12,Fiber optic,Two year,No
80265,19,55,15,Fiber optic,One year,No
80266,23,72,53,No,One year,Yes
80267,47,36,19,Fiber optic,One year,Yes
80268,19,88,25,DSL,One year,No
80269,68,33,42,Fiber optic,Month-to-month,No
80270,36,33,5,Fiber optic,Month-to-month,No
80271,30,58,45,DSL,One year,Yes
80272,66,99,3,DSL,Month-to-month,No
80273,25,23,20,No,One year,No
80274,26,29,18,DSL,One year,No
80275,40,70,1,DSL,Month-to-month,No
80276,54,43,21,Fiber optic,Month-to-month,No
80277,25,49,61,Fiber optic,Two year,Yes
80278,26,50,46,DSL,Two year,Yes
80279,33,65,42,Fiber optic,Month-to-month,Yes
80280,33,43,53,Fiber optic,Month-to-month,No
80281,29,81,15,DSL,Two year,Yes
80282,42,51,48,DSL,Two year,Yes
80283,28,27,17,No,Month-to-month,Yes
80284,35,99,57,Fiber optic,Two year,Yes
80285,30,88,30,No,One year,Yes
80286,52,39,53,No,Two year,Yes
80287,35,98,62,Fiber optic,Month-to-month,No
80288,60,34,46,No,Month-to-month,Yes
80289,47,78,4,No,Two year,Yes
80290,60,28,26,No,Two year,Yes
80291,54,47,27,Fiber optic,Month-to-month,Yes
80292,47,69,29,No,Two year,Yes
80293,20,63,61,Fiber optic,Two year,Yes
80294,46,90,30,Fiber optic,One year,No
80295,42,42,57,DSL,One year,No
80296,19,43,68,DSL,Two year,No
80297,64,35,19,DSL,Two year,No
80298,22,75,3,Fiber optic,Two year,Yes
80299,48,41,40,No,Month-to-month,No
80300,22,42,8,DSL,Two year,Yes
80301,38,38,33,DSL,One year,Yes
80302,65,95,50,No,Two year,Yes
80303,66,52,13,No,Month-to-month,No
80304,43,78,53,No,Month-to-month,No
80305,24,60,63,Fiber optic,Month-to-month,No
80306,47,58,13,Fiber optic,Month-to-month,Yes
80307,51,21,58,DSL,Two year,Yes
80308,45,71,71,DSL,Month-to-month,Yes
80309,31,76,48,Fiber optic,One year,No
80310,35,36,16,Fiber optic,Two year,Yes
80311,61,78,9,Fiber optic,Two year,No
80312,34,30,10,Fiber optic,Month-to-month,No
80313,42,24,38,No,One year,Yes
80314,23,60,13,DSL,Month-to-month,Yes
80315,22,91,17,DSL,Month-to-month,No
80316,38,83,16,Fiber optic,Two year,Yes
80317,56,60,66,Fiber optic,Month-to-month,No
80318,67,76,29,No,Month-to-month,Yes
80319,37,82,23,Fiber optic,One year,No
80320,28,46,60,No,Two year,Yes
80321,22,74,47,Fiber optic,Month-to-month,Yes
80322,55,49,66,No,Month-to-month,No
80323,56,53,46,DSL,Two year,No
80324,52,61,7,Fiber optic,Month-to-month,No
80325,52,43,24,Fiber optic,Month-to-month,No
80326,42,31,32,DSL,One year,No
80327,47,48,41,Fiber optic,Two year,No
80328,19,79,27,No,Two year,Yes
80329,37,75,8,Fiber optic,One year,Yes
80330,53,65,42,DSL,One year,No
80331,54,92,26,Fiber optic,Two year,No
80332,19,77,22,Fiber optic,One year,No
80333,65,33,34,DSL,Month-to-month,No
80334,61,38,36,No,Two year,No
80335,64,60,9,Fiber optic,One year,No
80336,44,76,45,No,Two year,No
80337,49,49,16,No,One year,Yes
80338,21,94,49,No,One year,No
80339,44,41,28,Fiber optic,One year,Yes
80340,47,56,16,Fiber optic,Month-to-month,Yes
80341,20,24,60,No,Two year,No
80342,63,38,17,No,Two year,No
80343,62,65,37,No,Two year,No
80344,44,42,45,Fiber optic,One year,No
80345,55,98,42,Fiber optic,Two year,No
80346,53,52,9,Fiber optic,One year,No
80347,18,86,19,No,Two year,No
80348,52,63,56,DSL,One year,Yes
80349,29,39,54,No,One year,No
80350,52,88,63,No,Two year,Yes
80351,35,36,42,Fiber optic,Two year,No
80352,63,66,50,DSL,Two year,No
80353,54,58,18,No,Month-to-month,Yes
80354,40,36,29,Fiber optic,One year,No
80355,50,76,18,Fiber optic,Two year,Yes
80356,31,89,41,No,Two year,No
80357,61,99,54,No,One year,Yes
80358,18,85,32,DSL,Two year,No
80359,44,98,30,DSL,Month-to-month,Yes
80360,41,89,5,Fiber optic,Two year,No
80361,19,85,40,No,One year,Yes
80362,29,82,68,No,One year,No
80363,30,22,66,DSL,Two year,No
80364,44,24,57,DSL,Two year,No
80365,37,29,30,Fiber optic,One year,No
80366,64,98,71,No,Two year,Yes
80367,65,32,17,Fiber optic,Two year,Yes
80368,68,24,6,Fiber optic,Month-to-month,Yes
80369,54,96,1,No,One year,Yes
80370,51,30,14,DSL,Two year,No
80371,23,53,48,No,Two year,Yes
80372,25,53,47,DSL,Month-to-month,Yes
80373,38,74,37,DSL,One year,No
80374,56,92,6,DSL,Month-to-month,No
80375,38,46,39,DSL,Two year,No
80376,62,49,14,No,One year,Yes
80377,23,54,36,No,One year,No
80378,58,22,52,No,One year,No
80379,61,43,72,Fiber optic,Two year,No
80380,47,59,39,Fiber optic,One year,No
80381,27,48,14,Fiber optic,Month-to-month,No
80382,28,95,5,No,Month-to-month,No
80383,18,56,71,Fiber optic,One year,Yes
80384,27,39,71,DSL,One year,No
80385,42,21,29,No,Month-to-month,No
80386,33,91,27,No,One year,No
80387,36,35,54,No,Two year,Yes
80388,27,46,71,DSL,Two year,No
80389,64,52,5,DSL,Two year,No
80390,31,61,10,DSL,One year,Yes
80391,20,96,49,No,One year,No
80392,21,31,45,No,Two year,No
80393,57,21,13,Fiber optic,Two year,No
80394,50,96,70,DSL,Month-to-month,Yes
80395,37,33,29,DSL,Month-to-month,No
80396,32,66,39,Fiber optic,Two year,No
80397,24,62,27,Fiber optic,Two year,Yes
80398,61,45,44,Fiber optic,One year,Yes
80399,20,41,14,Fiber optic,One year,No
80400,44,84,5,DSL,Two year,Yes
80401,54,87,14,No,One year,No
80402,46,99,41,DSL,One year,No
80403,43,92,60,No,Two year,Yes
80404,44,71,6,DSL,Two year,No
80405,42,57,42,Fiber optic,Month-to-month,No
80406,57,63,29,No,Month-to-month,Yes
80407,60,50,9,No,One year,No
80408,68,76,66,DSL,Two year,Yes
80409,47,41,50,Fiber optic,Month-to-month,Yes
80410,61,21,13,Fiber optic,Month-to-month,Yes
80411,37,25,36,DSL,Month-to-month,No
80412,24,34,60,DSL,Two year,No
80413,46,73,50,Fiber optic,One year,Yes
80414,63,37,60,DSL,Month-to-month,Yes
80415,51,27,53,DSL,Two year,Yes
80416,43,47,33,No,Two year,No
80417,44,46,14,No,Month-to-month,Yes
80418,61,72,21,Fiber optic,Two year,No
80419,26,46,28,Fiber optic,Two year,No
80420,39,93,35,DSL,One year,Yes
80421,29,31,54,Fiber optic,Month-to-month,Yes
80422,23,46,19,Fiber optic,Month-to-month,No
80423,23,95,38,Fiber optic,One year,No
80424,44,50,68,No,One year,No
80425,36,52,60,No,Month-to-month,No
80426,69,20,28,DSL,Month-to-month,Yes
80427,23,32,46,No,Month-to-month,No
80428,66,77,66,Fiber optic,Month-to-month,Yes
80429,34,41,23,Fiber optic,One year,No
80430,46,93,69,Fiber optic,Two year,Yes
80431,40,34,55,DSL,Two year,No
80432,34,26,5,DSL,Two year,Yes
80433,38,21,62,DSL,Two year,Yes
80434,27,85,33,DSL,One year,Yes
80435,60,26,72,DSL,One year,Yes
80436,25,83,27,Fiber optic,Month-to-month,No
80437,31,88,46,No,Two year,Yes
80438,48,75,32,DSL,Month-to-month,Yes
80439,68,23,10,No,Month-to-month,No
80440,35,59,17,Fiber optic,Two year,No
80441,64,97,12,DSL,One year,No
